submission_date,submission_client,submission_asset,submission_service,submission_snap_time,submission_curr_1,submission_curr_2,submission_onshore_offshore_curr_1,submission_onshore_offshore_curr_2,submission_instrument_type,submission_tenor,submission_fwrd_conversion_factor,submission_value_source,submission_value_source_ref_id,submission_spot_reference_price,submission_mid_fwrd_outright,submission_mid_fwrd_points
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,GBP,ZAR,,,Forward,9M,10000,,,21.22816444,21.97562962,7474.651868
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,GBP,ZAR,,,Forward,1Y,10000,,,21.22816444,22.21199468,9838.302419
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,GBP,ZAR,,,Forward,18M,10000,,,21.22816444,22.75362924,15254.64799
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,GBP,ZAR,,,Forward,2Y,10000,,,21.22816444,23.3798299,21516.65458
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,GBP,ZAR,,,Forward,3Y,10000,,,21.22816444,24.77771129,35495.46848
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,GBP,ZAR,,,Forward,4Y,10000,,,21.22816444,26.45789797,52297.33532
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,GBP,ZAR,,,Forward,5Y,10000,,,21.22816444,28.43920033,72110.35888
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,GBP,ZAR,,,Forward,7Y,10000,,,21.22816444,33.34260907,121144.4463
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,GBP,ZAR,,,Forward,10Y,10000,,,21.22816444,43.20575607,219775.9163
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,GBP,ZAR,,,Forward,15Y,10000,,,21.22816444,65.39842858,441702.6415
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,GBP,ZAR,,,Forward,20Y,10000,,,21.22816444,98.13441105,769062.4662
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,GBP,ZAR,,,Forward,25Y,10000,,,21.22816444,143.7320579,1225038.935
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,GBP,ZAR,,,Forward,30Y,10000,,,21.22816444,201.9033503,1806751.858
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Spot Price,Spot,,,,0.816627861,,0.816627861
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,ON,10000,,,0.816627861,0.816680089,0.522273726
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,TN,10000,,,0.816627861,0.816680089,0.522273726
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,SpotNext,10000,,,0.816627861,0.816680089,0.522273726
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,1W,10000,,,0.816627861,0.816994119,3.66257604
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,2W,10000,,,0.816627861,0.817457159,8.2929788
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,1M,10000,,,0.816627861,0.818716801,20.88939419
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,2M,10000,,,0.816627861,0.820933972,43.06110211
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,3M,10000,,,0.816627861,0.822323923,56.96061176
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,6M,10000,,,0.816627861,0.827860467,112.3260528
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,9M,10000,,,0.816627861,0.833160688,165.3282675
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,1Y,10000,,,0.816627861,0.838237935,216.1007371
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,18M,10000,,,0.816627861,0.84750759,308.7972851
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,2Y,10000,,,0.816627861,0.852634017,360.0615583
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,3Y,10000,,,0.816627861,0.863380572,467.5271022
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,4Y,10000,,,0.816627861,0.870917067,542.8920595
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,5Y,10000,,,0.816627861,0.875485009,588.5714769
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,7Y,10000,,,0.816627861,0.880501823,638.7396201
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,10Y,10000,,,0.816627861,0.886406868,697.7900627
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,15Y,10000,,,0.816627861,0.89178659,751.5872899
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,20Y,10000,,,0.816627861,0.89822142,815.9355882
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,25Y,10000,,,0.816627861,0.915208896,985.8103457
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,CNH,,,Forward,30Y,10000,,,0.816627861,0.937139297,1205.11435
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,,Spot Price,Spot,,,,151.7571373,,151.7571373
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,ON,10000,,,151.7571373,151.7624528,53.15536016
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,TN,10000,,,151.7571373,151.7624528,53.15536016
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,SpotNext,10000,,,151.7571373,151.7624528,53.15536016
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,1W,10000,,,151.7571373,151.7944606,373.2336783
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,2W,10000,,,151.7571373,151.8023682,452.3097781
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,1M,10000,,,151.7571373,151.8232257,660.8841458
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,2M,10000,,,151.7571373,151.9018461,1447.088657
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,3M,10000,,,151.7571373,151.9584104,2012.731694
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,6M,10000,,,151.7571373,152.1819307,4247.934531
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,9M,10000,,,151.7571373,152.344343,5872.057307
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,1Y,10000,,,151.7571373,152.5066065,7494.691925
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,18M,10000,,,151.7571373,152.309684,5525.467165
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,2Y,10000,,,151.7571373,152.0819347,3247.974325
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,3Y,10000,,,151.7571373,151.8901912,1330.538994
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,4Y,10000,,,151.7571373,151.4376802,-3194.57078
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,5Y,10000,,,151.7571373,151.0222075,-7349.297683
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,7Y,10000,,,151.7571373,150.1674007,-15897.36612
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,10Y,10000,,,151.7571373,148.5887187,-31684.18521
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,15Y,10000,,,151.7571373,146.1591463,-55979.90919
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,20Y,10000,,,151.7571373,143.2094298,-85477.07487
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,25Y,10000,,,151.7571373,141.1372806,-106198.5662
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,HKD,KRW,,Offshore,Forward,30Y,10000,,,151.7571373,139.9655409,-117915.9641
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,,Spot Price,Spot,,,,127.0391979,,127.0391979
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,ON,10000,,,127.0391979,127.0473095,81.11628366
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,TN,10000,,,127.0391979,127.0473095,81.11628366
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,SpotNext,10000,,,127.0391979,127.0473095,81.11628366
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,1W,10000,,,127.0391979,127.0961368,569.3893235
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,2W,10000,,,127.0391979,127.2052533,1660.554972
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,1M,10000,,,127.0391979,127.5764031,5372.052219
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,2M,10000,,,127.0391979,128.0361965,9969.986862
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,3M,10000,,,127.0391979,128.4775266,14383.28797
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,6M,10000,,,127.0391979,129.9870235,29478.2568
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,9M,10000,,,127.0391979,131.5734822,45342.84392
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,1Y,10000,,,127.0391979,133.2076674,61684.69554
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,18M,10000,,,127.0391979,136.6484942,96092.96347
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,2Y,10000,,,127.0391979,140.3465629,133073.6504
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,3Y,10000,,,127.0391979,149.0392168,220000.1896
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,4Y,10000,,,127.0391979,158.0389779,309997.8001
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,5Y,10000,,,127.0391979,168.2356034,411964.0553
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,7Y,10000,,,127.0391979,190.517235,634780.3713
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,10Y,10000,,,127.0391979,226.9376033,998984.0546
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,15Y,10000,,,127.0391979,301.3403145,1743011.167
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,20Y,10000,,,127.0391979,395.9923309,2689531.33
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,25Y,10000,,,127.0391979,515.3594782,3883202.804
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,IDR,,Offshore,Forward,30Y,10000,,,127.0391979,666.418293,5393790.952
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,,Spot Price,Spot,,,,1.5027776,,1.5027776
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,ON,10000,,,1.5027776,1.502663278,-1.143224155
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,TN,10000,,,1.5027776,1.502663278,-1.143224155
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,SpotNext,10000,,,1.5027776,1.502663278,-1.143224155
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,1W,10000,,,1.5027776,1.501975793,-8.018074235
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,2W,10000,,,1.5027776,1.500749043,-20.28557212
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,1M,10000,,,1.5027776,1.49654982,-62.27780387
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,2M,10000,,,1.5027776,1.491440653,-113.3694711
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,3M,10000,,,1.5027776,1.486295658,-164.8194168
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,6M,10000,,,1.5027776,1.464471671,-383.0592867
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,9M,10000,,,1.5027776,1.445301111,-574.7648879
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,1Y,10000,,,1.5027776,1.426126127,-766.5147328
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,18M,10000,,,1.5027776,1.386530998,-1162.466018
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,2Y,10000,,,1.5027776,1.346270707,-1565.068931
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,3Y,10000,,,1.5027776,1.260298691,-2424.789091
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,4Y,10000,,,1.5027776,1.184697991,-3180.796088
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,5Y,10000,,,1.5027776,1.111422569,-3913.550309
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,7Y,10000,,,1.5027776,0.978560415,-5242.171849
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,10Y,10000,,,1.5027776,0.815931052,-6868.465477
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,15Y,10000,,,1.5027776,0.60750629,-8952.713104
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,20Y,10000,,,1.5027776,0.457055912,-10457.21688
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,25Y,10000,,,1.5027776,0.347211362,-11555.66238
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,INR,,Offshore,Forward,30Y,10000,,,1.5027776,0.265465499,-12373.12101
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,,Spot Price,Spot,,,,10.49712727,,10.49712727
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,ON,100,,,10.49712727,10.53807592,4.094865561
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,TN,100,,,10.49712727,10.53807592,4.094865561
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,SpotNext,100,,,10.49712727,10.53807592,4.094865561
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,1W,100,,,10.49712727,10.785013,28.78857296
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,2W,100,,,10.49712727,10.87650849,37.93812212
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,1M,100,,,10.49712727,11.75296772,125.5840454
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,2M,100,,,10.49712727,12.52391212,202.6784859
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,3M,100,,,10.49712727,13.18779048,269.0663213
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,6M,100,,,10.49712727,15.88947097,539.2343703
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,9M,100,,,10.49712727,18.63981608,814.2688814
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,1Y,100,,,10.49712727,21.8492945,1135.216723
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,18M,100,,,10.49712727,26.29704663,1579.991936
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,2Y,100,,,10.49712727,33.05047864,2255.335138
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,3Y,100,,,10.49712727,54.15810259,4366.097532
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,4Y,100,,,10.49712727,73.23230246,6273.517519
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,5Y,100,,,10.49712727,93.50790809,8301.078082
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,7Y,100,,,10.49712727,138.297122,12779.99948
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,10Y,100,,,10.49712727,203.7817949,19328.46677
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,15Y,100,,,10.49712727,318.0287654,30753.16382
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,20Y,100,,,10.49712727,420.0537276,40955.66003
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,25Y,100,,,10.49712727,505.7434499,49524.63226
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,JPY,KRW,,Offshore,Forward,30Y,100,,,10.49712727,588.2617295,57776.46023
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Spot Price,Spot,,,,5.288150784,,5.288150784
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,ON,1000,,,5.288150784,5.272435609,-15.71517511
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,TN,1000,,,5.288150784,5.272435609,-15.71517511
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,SpotNext,1000,,,5.288150784,5.272435609,-15.71517511
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,1W,1000,,,5.288150784,5.191253594,-96.8971901
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,2W,1000,,,5.288150784,5.113684658,-174.4661258
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,1M,1000,,,5.288150784,4.896282095,-391.8686886
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,2M,1000,,,5.288150784,4.617796318,-670.3544653
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,3M,1000,,,5.288150784,4.34855755,-939.5932341
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,6M,1000,,,5.288150784,3.440139183,-1848.0116
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,9M,1000,,,5.288150784,2.521346095,-2766.804689
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,1Y,1000,,,5.288150784,1.619646953,-3668.503831
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,18M,1000,,,5.288150784,-0.199442435,-5487.593219
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,2Y,1000,,,5.288150784,-2.042946213,-7331.096997
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,3Y,1000,,,5.288150784,-5.615118875,-10903.26966
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,4Y,1000,,,5.288150784,-8.724966457,-14013.11724
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,5Y,1000,,,5.288150784,-11.46975908,-16757.90986
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,7Y,1000,,,5.288150784,-16.4745992,-21762.74998
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,10Y,1000,,,5.288150784,-22.38169068,-27669.84146
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,15Y,1000,,,5.288150784,-30.55035371,-35838.50449
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,20Y,1000,,,5.288150784,-36.29597347,-41584.12425
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,25Y,1000,,,5.288150784,-39.55849943,-44846.65021
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,JPY,,,Forward,30Y,1000,,,5.288150784,-41.63169626,-46919.84704
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Spot Price,Spot,,,,3.476518793,,3.476518793
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,ON,10000,,,3.476518793,3.476213694,-3.050990326
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,TN,10000,,,3.476518793,3.476213694,-3.050990326
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,SpotNext,10000,,,3.476518793,3.476213694,-3.050990326
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,1W,10000,,,3.476518793,3.475031369,-14.87424559
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,2W,10000,,,3.476518793,3.474993045,-15.25747884
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,1M,10000,,,3.476518793,3.477641515,11.22721382
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,2M,10000,,,3.476518793,3.480819312,43.00518319
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,3M,10000,,,3.476518793,3.484812606,82.9381264
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,6M,10000,,,3.476518793,3.500381383,238.6258975
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,9M,10000,,,3.476518793,3.513940715,374.2192164
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,1Y,10000,,,3.476518793,3.526157938,496.3914425
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,18M,10000,,,3.476518793,3.533830189,573.1139541
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,2Y,10000,,,3.476518793,3.524826854,483.0806096
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,3Y,10000,,,3.476518793,3.489887289,133.6849596
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,4Y,10000,,,3.476518793,3.448251243,-282.6755063
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,5Y,10000,,,3.476518793,3.407785557,-687.3323653
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,7Y,10000,,,3.476518793,3.308460753,-1680.580401
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,10Y,10000,,,3.476518793,3.175942791,-3005.760018
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,15Y,10000,,,3.476518793,2.9403998,-5361.189937
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,20Y,10000,,,3.476518793,2.620238407,-8562.803866
11/30/21,Credit Suisse,Foreign Exchange,Vanilla,London 4 PM,MXN,RUB,,,Forward,25Y,10000,,,3.476518793,2.487809676,-9887.091176
